url,template,thead,th,tbody,strong,noscript,hr,fb:like,br,ul,tr,title,td,table,sup,span,select,script,p,option,ol,nav,meta,link,li,label,input,img,i,html,header,head,h3,h2,h1,form,footer,div,button,body,b,a
http://www.metacritic.com/game/playstation-4/resident-evil-7-biohazard/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02355072463768116,0.0036231884057971015,0.0009057971014492754,0.007246376811594203,0.0018115942028985507,0.0009057971014492754,0.161231884057971,0.002717391304347826,0.035326086956521736,0.002717391304347826,0.14764492753623187,0.0018115942028985507,0.019021739130434784,0.014492753623188406,0.004528985507246377,0.0769927536231884,0.0009057971014492754,0.0018115942028985507,0.02717391304347826,0.010869565217391304,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.019927536231884056,0.004528985507246377,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.24818840579710144,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.17300724637681159
http://www.metacritic.com/game/playstation-4/resident-evil-7-biohazard,1,0.0,0.0,0.0,0.0006430868167202572,0.0006430868167202572,0.0006430868167202572,0.0006430868167202572,0.0077170418006430866,0.017363344051446947,0.015434083601286173,0.0006430868167202572,0.030868167202572346,0.0019292604501607716,0.0006430868167202572,0.16591639871382638,0.0019292604501607716,0.02765273311897106,0.0038585209003215433,0.10482315112540193,0.0045016077170418,0.013504823151125401,0.0090032154340836,0.0038585209003215433,0.07138263665594856,0.0006430868167202572,0.0045016077170418,0.01157556270096463,0.0077170418006430866,0.0006430868167202572,0.0012861736334405145,0.0006430868167202572,0.0038585209003215433,0.005144694533762058,0.0006430868167202572,0.0006430868167202572,0.0006430868167202572,0.32090032154340836,0.0006430868167202572,0.0006430868167202572,0.0,0.1562700964630225
http://www.metacritic.com/game/playstation-4/farpoint/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01094391244870041,0.004103967168262654,0.0013679890560875513,0.008207934336525308,0.0027359781121751026,0.0013679890560875513,0.14227086183310533,0.004103967168262654,0.0533515731874145,0.004103967168262654,0.22298221614227087,0.0027359781121751026,0.028727770177838577,0.02188782489740082,0.006839945280437756,0.04103967168262654,0.0013679890560875513,0.0027359781121751026,0.016415868673050615,0.015047879616963064,0.0013679890560875513,0.0027359781121751026,0.0013679890560875513,0.005471956224350205,0.006839945280437756,0.0013679890560875513,0.0013679890560875513,0.0013679890560875513,0.1997264021887825,0.0013679890560875513,0.0013679890560875513,0.0013679890560875513,0.18194254445964433
http://www.metacritic.com/game/playstation-4/farpoint,1,0.0,0.0,0.0,0.0006983240223463687,0.0006983240223463687,0.0006983240223463687,0.0006983240223463687,0.006983240223463687,0.01606145251396648,0.01606145251396648,0.0006983240223463687,0.03212290502793296,0.002094972067039106,0.0006983240223463687,0.164804469273743,0.002094972067039106,0.030027932960893854,0.004189944134078212,0.1138268156424581,0.004189944134078212,0.014664804469273743,0.009776536312849162,0.004189944134078212,0.06773743016759777,0.0006983240223463687,0.004888268156424581,0.009078212290502794,0.007681564245810056,0.0006983240223463687,0.0013966480446927375,0.0006983240223463687,0.0006983240223463687,0.004888268156424581,0.0006983240223463687,0.0006983240223463687,0.0006983240223463687,0.31773743016759776,0.0006983240223463687,0.0006983240223463687,0.0,0.15502793296089384
http://www.metacritic.com/game/playstation-4/batman-arkham-vr/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010884353741496598,0.004081632653061225,0.0013605442176870747,0.00816326530612245,0.0027210884353741495,0.0013605442176870747,0.14421768707482993,0.004081632653061225,0.053061224489795916,0.004081632653061225,0.2217687074829932,0.0027210884353741495,0.02857142857142857,0.021768707482993196,0.006802721088435374,0.04217687074829932,0.0013605442176870747,0.0027210884353741495,0.0163265306122449,0.014965986394557823,0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,0.005442176870748299,0.006802721088435374,0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,0.19863945578231293,0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,0.18231292517006803
http://www.metacritic.com/game/playstation-4/batman-arkham-vr,1,0.0,0.0,0.0,0.0006684491978609625,0.0006684491978609625,0.0006684491978609625,0.0006684491978609625,0.01804812834224599,0.01537433155080214,0.01537433155080214,0.0006684491978609625,0.03074866310160428,0.002005347593582888,0.0006684491978609625,0.16243315508021391,0.002005347593582888,0.02874331550802139,0.004010695187165776,0.1089572192513369,0.004679144385026738,0.014037433155080214,0.009358288770053475,0.004010695187165776,0.0661764705882353,0.0006684491978609625,0.004679144385026738,0.010026737967914439,0.007352941176470588,0.0006684491978609625,0.001336898395721925,0.0006684491978609625,0.002005347593582888,0.0053475935828877,0.0006684491978609625,0.0006684491978609625,0.0006684491978609625,0.31885026737967914,0.0006684491978609625,0.0006684491978609625,0.0,0.15508021390374332
http://www.metacritic.com/game/playstation-4/crash-bandicoot-n-sane-trilogy/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.004519774011299435,0.0011299435028248588,0.00903954802259887,0.0022598870056497176,0.0011299435028248588,0.15141242937853108,0.003389830508474576,0.04406779661016949,0.003389830508474576,0.18418079096045198,0.0022598870056497176,0.023728813559322035,0.01807909604519774,0.005649717514124294,0.05875706214689266,0.0011299435028248588,0.0022598870056497176,0.021468926553672316,0.013559322033898305,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.012429378531073447,0.005649717514124294,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.22259887005649717,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.17966101694915254
http://www.metacritic.com/game/playstation-4/crash-bandicoot-n-sane-trilogy,1,0.0,0.0,0.0,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.016254876462938883,0.017555266579973992,0.015604681404421327,0.0006501950585175553,0.031209362808842653,0.0019505851755526658,0.0006501950585175553,0.1644993498049415,0.0019505851755526658,0.027958387516254877,0.0039011703511053317,0.10598179453836151,0.0039011703511053317,0.013654096228868661,0.009102730819245773,0.0039011703511053317,0.07087126137841353,0.0006501950585175553,0.004551365409622887,0.011053315994798439,0.007802340702210663,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.003250975292587776,0.004551365409622887,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.3153446033810143,0.0006501950585175553,0.0006501950585175553,0.0,0.15474642392717816
http://www.metacritic.com/game/playstation-4/crash-bandicoot-trilogy/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.004519774011299435,0.0011299435028248588,0.00903954802259887,0.0022598870056497176,0.0011299435028248588,0.15141242937853108,0.003389830508474576,0.04406779661016949,0.003389830508474576,0.18418079096045198,0.0022598870056497176,0.023728813559322035,0.01807909604519774,0.005649717514124294,0.05875706214689266,0.0011299435028248588,0.0022598870056497176,0.021468926553672316,0.013559322033898305,0.0011299435028248588,0.0022598870056497176,0.0011299435028248588,0.012429378531073447,0.005649717514124294,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.22259887005649717,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.17966101694915254
http://www.metacritic.com/game/playstation-4/crash-bandicoot-trilogy,1,0.0,0.0,0.0,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.016254876462938883,0.017555266579973992,0.015604681404421327,0.0006501950585175553,0.031209362808842653,0.0019505851755526658,0.0006501950585175553,0.1644993498049415,0.0019505851755526658,0.027958387516254877,0.0039011703511053317,0.10598179453836151,0.0039011703511053317,0.013654096228868661,0.009102730819245773,0.0039011703511053317,0.07087126137841353,0.0006501950585175553,0.004551365409622887,0.011053315994798439,0.007802340702210663,0.0006501950585175553,0.0013003901170351106,0.0006501950585175553,0.003250975292587776,0.004551365409622887,0.0006501950585175553,0.0006501950585175553,0.0006501950585175553,0.3153446033810143,0.0006501950585175553,0.0006501950585175553,0.0,0.15474642392717816
http://www.metacritic.com/game/playstation-4/marvels-spider-man/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027365129007036748,0.003127443315089914,0.0007818608287724785,0.006254886630179828,0.001563721657544957,0.0007818608287724785,0.16575449569976544,0.0023455824863174357,0.03049257232212666,0.0023455824863174357,0.127443315089914,0.001563721657544957,0.01641907740422205,0.012509773260359656,0.003909304143862392,0.08678655199374512,0.0007818608287724785,0.001563721657544957,0.03049257232212666,0.009382329945269743,0.0007818608287724785,0.001563721657544957,0.0007818608287724785,0.024237685691946835,0.003909304143862392,0.0007818608287724785,0.0007818608287724785,0.0007818608287724785,0.26348709929632524,0.0007818608287724785,0.0007818608287724785,0.0007818608287724785,0.16888193901485535
http://www.metacritic.com/game/playstation-4/marvels-spider-man,1,0.0,0.0,0.0,0.0,0.0006455777921239509,0.0006455777921239509,0.0006455777921239509,0.005164622336991607,0.016785022595222725,0.015493867010974823,0.0006455777921239509,0.030987734021949646,0.001936733376371853,0.0006455777921239509,0.1620400258231117,0.001936733376371853,0.02775984506132989,0.003873466752743706,0.105229180116204,0.004519044544867657,0.01355713363460297,0.009038089089735314,0.003873466752743706,0.0697224015493867,0.0006455777921239509,0.004519044544867657,0.012265978050355068,0.007746933505487412,0.0006455777921239509,0.0012911555842479018,0.0006455777921239509,0.004519044544867657,0.005164622336991607,0.0006455777921239509,0.0006455777921239509,0.0006455777921239509,0.3279535183989671,0.0006455777921239509,0.0006455777921239509,0.0,0.15622982569399613
http://www.metacritic.com/game/playstation-4/spider-man/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027365129007036748,0.003127443315089914,0.0007818608287724785,0.006254886630179828,0.001563721657544957,0.0007818608287724785,0.16575449569976544,0.0023455824863174357,0.03049257232212666,0.0023455824863174357,0.127443315089914,0.001563721657544957,0.01641907740422205,0.012509773260359656,0.003909304143862392,0.08678655199374512,0.0007818608287724785,0.001563721657544957,0.03049257232212666,0.009382329945269743,0.0007818608287724785,0.001563721657544957,0.0007818608287724785,0.024237685691946835,0.003909304143862392,0.0007818608287724785,0.0007818608287724785,0.0007818608287724785,0.26348709929632524,0.0007818608287724785,0.0007818608287724785,0.0007818608287724785,0.16888193901485535
http://www.metacritic.com/game/playstation-4/spider-man,1,0.0,0.0,0.0,0.0,0.0006455777921239509,0.0006455777921239509,0.0006455777921239509,0.005164622336991607,0.016785022595222725,0.015493867010974823,0.0006455777921239509,0.030987734021949646,0.001936733376371853,0.0006455777921239509,0.1620400258231117,0.001936733376371853,0.02775984506132989,0.003873466752743706,0.105229180116204,0.004519044544867657,0.01355713363460297,0.009038089089735314,0.003873466752743706,0.0697224015493867,0.0006455777921239509,0.004519044544867657,0.012265978050355068,0.007746933505487412,0.0006455777921239509,0.0012911555842479018,0.0006455777921239509,0.004519044544867657,0.005164622336991607,0.0006455777921239509,0.0006455777921239509,0.0006455777921239509,0.3279535183989671,0.0006455777921239509,0.0006455777921239509,0.0,0.15622982569399613
http://www.metacritic.com/game/xbox-one/resident-evil-7/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02355072463768116,0.0036231884057971015,0.0009057971014492754,0.007246376811594203,0.0018115942028985507,0.0009057971014492754,0.161231884057971,0.002717391304347826,0.035326086956521736,0.002717391304347826,0.14764492753623187,0.0018115942028985507,0.019021739130434784,0.014492753623188406,0.004528985507246377,0.0769927536231884,0.0009057971014492754,0.0018115942028985507,0.02717391304347826,0.010869565217391304,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.019927536231884056,0.004528985507246377,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.24818840579710144,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.17300724637681159
http://www.metacritic.com/game/xbox-one/resident-evil-7,1,0.0,0.0,0.0,0.001310615989515072,0.000655307994757536,0.000655307994757536,0.000655307994757536,0.005897771952817824,0.017693315858453473,0.015727391874180863,0.000655307994757536,0.03145478374836173,0.001965923984272608,0.000655307994757536,0.16841415465268678,0.001965923984272608,0.02817824377457405,0.003931847968545216,0.10681520314547838,0.003931847968545216,0.013761467889908258,0.009174311926605505,0.003931847968545216,0.07142857142857142,0.000655307994757536,0.0045871559633027525,0.011140235910878113,0.007863695937090432,0.000655307994757536,0.001310615989515072,0.000655307994757536,0.00327653997378768,0.0045871559633027525,0.000655307994757536,0.000655307994757536,0.000655307994757536,0.317824377457405,0.000655307994757536,0.000655307994757536,0.0,0.15530799475753604
http://www.metacritic.com/game/xbox-one/resident-evil-7-biohazard/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02355072463768116,0.0036231884057971015,0.0009057971014492754,0.007246376811594203,0.0018115942028985507,0.0009057971014492754,0.161231884057971,0.002717391304347826,0.035326086956521736,0.002717391304347826,0.14764492753623187,0.0018115942028985507,0.019021739130434784,0.014492753623188406,0.004528985507246377,0.0769927536231884,0.0009057971014492754,0.0018115942028985507,0.02717391304347826,0.010869565217391304,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.019927536231884056,0.004528985507246377,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.24818840579710144,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.17300724637681159
http://www.metacritic.com/game/xbox-one/resident-evil-7-biohazard,1,0.0,0.0,0.0,0.001310615989515072,0.000655307994757536,0.000655307994757536,0.000655307994757536,0.005897771952817824,0.017693315858453473,0.015727391874180863,0.000655307994757536,0.03145478374836173,0.001965923984272608,0.000655307994757536,0.16841415465268678,0.001965923984272608,0.02817824377457405,0.003931847968545216,0.10681520314547838,0.003931847968545216,0.013761467889908258,0.009174311926605505,0.003931847968545216,0.07142857142857142,0.000655307994757536,0.0045871559633027525,0.011140235910878113,0.007863695937090432,0.000655307994757536,0.001310615989515072,0.000655307994757536,0.00327653997378768,0.0045871559633027525,0.000655307994757536,0.000655307994757536,0.000655307994757536,0.317824377457405,0.000655307994757536,0.000655307994757536,0.0,0.15530799475753604
http://www.metacritic.com/game/pc/resident-evil-7/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02355072463768116,0.0036231884057971015,0.0009057971014492754,0.007246376811594203,0.0018115942028985507,0.0009057971014492754,0.161231884057971,0.002717391304347826,0.035326086956521736,0.002717391304347826,0.14764492753623187,0.0018115942028985507,0.019021739130434784,0.014492753623188406,0.004528985507246377,0.0769927536231884,0.0009057971014492754,0.0018115942028985507,0.02717391304347826,0.010869565217391304,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.019927536231884056,0.004528985507246377,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.24818840579710144,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.17300724637681159
http://www.metacritic.com/game/pc/resident-evil-7,1,0.0,0.0,0.0,0.0012515644555694619,0.0006257822277847309,0.0006257822277847309,0.0006257822277847309,0.04943679599499374,0.016896120150187734,0.015018773466833541,0.0006257822277847309,0.030037546933667083,0.0018773466833541927,0.0006257822277847309,0.16082603254067585,0.0018773466833541927,0.02690863579474343,0.0037546933667083854,0.10200250312891114,0.0037546933667083854,0.013141426783479349,0.008760951188986232,0.0037546933667083854,0.06821026282853566,0.0006257822277847309,0.004380475594493116,0.010638297872340425,0.007509386733416771,0.0006257822277847309,0.0012515644555694619,0.0006257822277847309,0.0031289111389236545,0.004380475594493116,0.0006257822277847309,0.0006257822277847309,0.0006257822277847309,0.30350438047559447,0.0006257822277847309,0.0006257822277847309,0.0,0.14956195244055068
http://www.metacritic.com/game/pc/resident-evil-7-biohazard/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02355072463768116,0.0036231884057971015,0.0009057971014492754,0.007246376811594203,0.0018115942028985507,0.0009057971014492754,0.161231884057971,0.002717391304347826,0.035326086956521736,0.002717391304347826,0.14764492753623187,0.0018115942028985507,0.019021739130434784,0.014492753623188406,0.004528985507246377,0.0769927536231884,0.0009057971014492754,0.0018115942028985507,0.02717391304347826,0.010869565217391304,0.0009057971014492754,0.0018115942028985507,0.0009057971014492754,0.019927536231884056,0.004528985507246377,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.24818840579710144,0.0009057971014492754,0.0009057971014492754,0.0009057971014492754,0.17300724637681159
http://www.metacritic.com/game/pc/resident-evil-7-biohazard,1,0.0,0.0,0.0,0.0012515644555694619,0.0006257822277847309,0.0006257822277847309,0.0006257822277847309,0.04943679599499374,0.016896120150187734,0.015018773466833541,0.0006257822277847309,0.030037546933667083,0.0018773466833541927,0.0006257822277847309,0.16082603254067585,0.0018773466833541927,0.02690863579474343,0.0037546933667083854,0.10200250312891114,0.0037546933667083854,0.013141426783479349,0.008760951188986232,0.0037546933667083854,0.06821026282853566,0.0006257822277847309,0.004380475594493116,0.010638297872340425,0.007509386733416771,0.0006257822277847309,0.0012515644555694619,0.0006257822277847309,0.0031289111389236545,0.004380475594493116,0.0006257822277847309,0.0006257822277847309,0.0006257822277847309,0.30350438047559447,0.0006257822277847309,0.0006257822277847309,0.0,0.14956195244055068
http://www.metacritic.com/game/playstation-4/here-they-lie/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012113055181695828,0.0026917900403768506,0.0013458950201884253,0.005383580080753701,0.0026917900403768506,0.0013458950201884253,0.14535666218034993,0.004037685060565276,0.052489905787348586,0.004037685060565276,0.2193808882907133,0.0026917900403768506,0.02826379542395693,0.021534320323014805,0.006729475100942127,0.04441453566621804,0.0013458950201884253,0.0026917900403768506,0.017496635262449527,0.013458950201884253,0.0013458950201884253,0.0026917900403768506,0.0013458950201884253,0.006729475100942127,0.006729475100942127,0.0013458950201884253,0.0013458950201884253,0.0013458950201884253,0.2032301480484522,0.0013458950201884253,0.0013458950201884253,0.0013458950201884253,0.180349932705249
http://www.metacritic.com/game/playstation-4/here-they-lie,1,0.0,0.0,0.0,0.0006816632583503749,0.0006816632583503749,0.0006816632583503749,0.0006816632583503749,0.019768234492160874,0.016359918200409,0.014996591683708248,0.0006816632583503749,0.029993183367416496,0.002044989775051125,0.0006816632583503749,0.1656441717791411,0.002044989775051125,0.02931152010906612,0.00408997955010225,0.1111111111111111,0.00408997955010225,0.014314928425357873,0.00954328561690525,0.00408997955010225,0.06748466257668712,0.0006816632583503749,0.004771642808452625,0.00954328561690525,0.006816632583503749,0.0006816632583503749,0.0013633265167007499,0.0006816632583503749,0.0013633265167007499,0.004771642808452625,0.0006816632583503749,0.0006816632583503749,0.0006816632583503749,0.31356509884117245,0.0006816632583503749,0.0006816632583503749,0.0,0.15337423312883436
http://www.metacritic.com/game/playstation-3/just-dance-2017/trailers,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011267605633802818,0.0014084507042253522,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.0014084507042253522,0.14788732394366197,0.004225352112676056,0.054929577464788736,0.004225352112676056,0.2295774647887324,0.0028169014084507044,0.029577464788732393,0.02112676056338028,0.007042253521126761,0.04084507042253521,0.0014084507042253522,0.0028169014084507044,0.016901408450704224,0.01267605633802817,0.0014084507042253522,0.0028169014084507044,0.0014084507042253522,0.005633802816901409,0.005633802816901409,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.19436619718309858,0.0014084507042253522,0.0014084507042253522,0.0014084507042253522,0.18450704225352113
